;klasyfikator_0;klasyfikator_1;adv
0;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = euclidean, liczba cech = 2;1
1;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = euclidean, liczba cech = 3;1
2;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = euclidean, liczba cech = 4;1
3;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = euclidean, liczba cech = 5;1
4;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = euclidean, liczba cech = 6;1
5;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = euclidean, liczba cech = 7;1
6;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = euclidean, liczba cech = 8;1
7;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = euclidean, liczba cech = 9;1
8;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = minkowski, liczba cech = 1;1
9;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = minkowski, liczba cech = 2;1
10;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = minkowski, liczba cech = 3;1
11;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = minkowski, liczba cech = 4;1
12;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = minkowski, liczba cech = 5;1
13;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = minkowski, liczba cech = 6;1
14;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = minkowski, liczba cech = 7;1
15;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = minkowski, liczba cech = 8;1
16;k = 1, metryka = euclidean, liczba cech = 1;k = 1, metryka = minkowski, liczba cech = 9;1
17;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = euclidean, liczba cech = 1;1
18;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = euclidean, liczba cech = 2;1
19;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = euclidean, liczba cech = 3;1
20;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = euclidean, liczba cech = 4;1
21;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = euclidean, liczba cech = 5;1
22;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = euclidean, liczba cech = 6;1
23;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = euclidean, liczba cech = 7;1
24;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = euclidean, liczba cech = 8;1
25;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = euclidean, liczba cech = 9;1
26;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = minkowski, liczba cech = 1;1
27;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = minkowski, liczba cech = 2;1
28;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = minkowski, liczba cech = 3;1
29;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = minkowski, liczba cech = 4;1
30;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = minkowski, liczba cech = 5;1
31;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = minkowski, liczba cech = 6;1
32;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = minkowski, liczba cech = 7;1
33;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = minkowski, liczba cech = 8;1
34;k = 1, metryka = euclidean, liczba cech = 1;k = 5, metryka = minkowski, liczba cech = 9;1
35;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 1;1
36;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 2;1
37;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 3;1
38;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 4;1
39;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 5;1
40;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 6;1
41;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 7;1
42;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 8;1
43;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 9;1
44;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 1;1
45;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 2;1
46;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 3;1
47;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 4;1
48;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 5;1
49;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 6;1
50;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 7;1
51;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 8;1
52;k = 1, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 9;1
53;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = euclidean, liczba cech = 3;1
54;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = euclidean, liczba cech = 4;1
55;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = euclidean, liczba cech = 5;1
56;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = euclidean, liczba cech = 6;1
57;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = euclidean, liczba cech = 7;1
58;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = euclidean, liczba cech = 8;1
59;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = euclidean, liczba cech = 9;1
60;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = minkowski, liczba cech = 1;1
61;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = minkowski, liczba cech = 2;1
62;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = minkowski, liczba cech = 3;1
63;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = minkowski, liczba cech = 4;1
64;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = minkowski, liczba cech = 5;1
65;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = minkowski, liczba cech = 6;1
66;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = minkowski, liczba cech = 7;1
67;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = minkowski, liczba cech = 8;1
68;k = 1, metryka = euclidean, liczba cech = 2;k = 1, metryka = minkowski, liczba cech = 9;1
69;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = euclidean, liczba cech = 1;1
70;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = euclidean, liczba cech = 2;1
71;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = euclidean, liczba cech = 3;1
72;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = euclidean, liczba cech = 4;1
73;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = euclidean, liczba cech = 5;1
74;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = euclidean, liczba cech = 6;1
75;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = euclidean, liczba cech = 7;1
76;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = euclidean, liczba cech = 8;1
77;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = euclidean, liczba cech = 9;1
78;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = minkowski, liczba cech = 1;1
79;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = minkowski, liczba cech = 2;1
80;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = minkowski, liczba cech = 3;1
81;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = minkowski, liczba cech = 4;1
82;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = minkowski, liczba cech = 5;1
83;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = minkowski, liczba cech = 6;1
84;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = minkowski, liczba cech = 7;1
85;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = minkowski, liczba cech = 8;1
86;k = 1, metryka = euclidean, liczba cech = 2;k = 5, metryka = minkowski, liczba cech = 9;1
87;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 1;1
88;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 2;1
89;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 3;1
90;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 4;1
91;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 5;1
92;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 6;1
93;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 7;1
94;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 8;1
95;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 9;1
96;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 1;1
97;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 2;1
98;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 3;1
99;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 4;1
100;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 5;1
101;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 6;1
102;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 7;1
103;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 8;1
104;k = 1, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 9;1
105;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = euclidean, liczba cech = 4;1
106;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = euclidean, liczba cech = 5;1
107;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = euclidean, liczba cech = 6;1
108;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = euclidean, liczba cech = 7;1
109;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = euclidean, liczba cech = 8;1
110;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = euclidean, liczba cech = 9;1
111;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = minkowski, liczba cech = 1;1
112;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = minkowski, liczba cech = 2;1
113;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = minkowski, liczba cech = 3;1
114;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = minkowski, liczba cech = 4;1
115;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = minkowski, liczba cech = 5;1
116;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = minkowski, liczba cech = 6;1
117;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = minkowski, liczba cech = 7;1
118;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = minkowski, liczba cech = 8;1
119;k = 1, metryka = euclidean, liczba cech = 3;k = 1, metryka = minkowski, liczba cech = 9;1
120;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = euclidean, liczba cech = 1;1
121;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = euclidean, liczba cech = 2;1
122;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = euclidean, liczba cech = 3;1
123;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = euclidean, liczba cech = 4;1
124;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = euclidean, liczba cech = 5;1
125;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = euclidean, liczba cech = 6;1
126;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = euclidean, liczba cech = 7;1
127;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = euclidean, liczba cech = 8;1
128;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = euclidean, liczba cech = 9;1
129;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = minkowski, liczba cech = 1;1
130;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = minkowski, liczba cech = 2;1
131;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = minkowski, liczba cech = 3;1
132;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = minkowski, liczba cech = 4;1
133;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = minkowski, liczba cech = 5;1
134;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = minkowski, liczba cech = 6;1
135;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = minkowski, liczba cech = 7;1
136;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = minkowski, liczba cech = 8;1
137;k = 1, metryka = euclidean, liczba cech = 3;k = 5, metryka = minkowski, liczba cech = 9;1
138;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 1;1
139;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 2;1
140;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 3;1
141;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 4;1
142;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 5;1
143;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 6;1
144;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 7;1
145;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 8;1
146;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 9;1
147;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 1;1
148;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 2;1
149;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 3;1
150;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 4;1
151;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 5;1
152;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 6;1
153;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 7;1
154;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 8;1
155;k = 1, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 9;1
156;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = euclidean, liczba cech = 5;1
157;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = euclidean, liczba cech = 6;1
158;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = euclidean, liczba cech = 7;1
159;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = euclidean, liczba cech = 8;1
160;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = euclidean, liczba cech = 9;1
161;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 1;1
162;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 2;1
163;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 3;1
164;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 4;1
165;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 5;1
166;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 6;1
167;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 7;1
168;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 8;1
169;k = 1, metryka = euclidean, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 9;1
170;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 1;1
171;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 2;1
172;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 3;1
173;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 4;1
174;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 5;1
175;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 6;1
176;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 7;1
177;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 8;1
178;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 9;1
179;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 1;1
180;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 2;1
181;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 3;1
182;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 4;1
183;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 5;1
184;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 6;1
185;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 7;1
186;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 8;1
187;k = 1, metryka = euclidean, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 9;1
188;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 1;1
189;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 2;1
190;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 3;1
191;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 4;1
192;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 5;1
193;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 6;1
194;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 7;1
195;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 8;1
196;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 9;1
197;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 1;1
198;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 2;1
199;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 3;1
200;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 4;1
201;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 5;1
202;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 6;1
203;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 7;1
204;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 8;1
205;k = 1, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 9;1
206;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = euclidean, liczba cech = 6;1
207;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = euclidean, liczba cech = 7;1
208;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = euclidean, liczba cech = 8;1
209;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = euclidean, liczba cech = 9;1
210;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 1;1
211;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 2;1
212;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 3;1
213;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 4;1
214;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 5;1
215;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 6;1
216;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 7;1
217;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 8;1
218;k = 1, metryka = euclidean, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 9;1
219;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 1;1
220;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 2;1
221;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 3;1
222;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 4;1
223;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 5;1
224;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 6;1
225;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 7;1
226;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 8;1
227;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 9;1
228;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 1;1
229;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 2;1
230;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 3;1
231;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 4;1
232;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 5;1
233;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 6;1
234;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 7;1
235;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 8;1
236;k = 1, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 9;1
237;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 1;1
238;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 2;1
239;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 3;1
240;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 4;1
241;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 5;1
242;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 6;1
243;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 7;1
244;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 8;1
245;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 9;1
246;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 1;1
247;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 2;1
248;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 3;1
249;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 4;1
250;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 5;1
251;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 6;1
252;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 7;1
253;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 8;1
254;k = 1, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 9;1
255;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = euclidean, liczba cech = 7;1
256;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = euclidean, liczba cech = 8;1
257;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = euclidean, liczba cech = 9;1
258;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 1;1
259;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 2;1
260;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 3;1
261;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 4;1
262;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 5;1
263;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 6;1
264;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 7;1
265;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 8;1
266;k = 1, metryka = euclidean, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 9;1
267;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 1;1
268;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 2;1
269;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 3;1
270;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 4;1
271;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 5;1
272;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 6;1
273;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 7;1
274;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 8;1
275;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 9;1
276;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 1;1
277;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 2;1
278;k = 1, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 3;1
