;klasyfikator_0;klasyfikator_1;statistic;pvalue
1280;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 4;-2.357478237729253;0.042777756451836874
1281;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 5;-3.733116881368602;0.004674908277861652
1282;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 6;-4.716150454079174;0.0010949991259990867
1283;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 7;-3.6817565047303304;0.005061662211666535
1284;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 8;-5.062254541876574;0.0006789612551536809
1285;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = euclidean, liczba cech = 9;-3.0176333633785037;0.0145349393010671
1286;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 1;-0.13395996917099987;0.8963819626256289
1287;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 2;0.7528594034276548;0.4707674597567325
1288;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 3;-0.1384488246916854;0.8929339837820219
1289;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 4;-3.1201996335266755;0.012314663293975346
1290;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 5;-2.9023323489429522;0.01752868213600399
1291;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 6;-3.3154104146772854;0.00900592564426424
1292;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 7;-3.161055622237235;0.011530624922750421
1293;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 8;-2.7838200661395245;0.021267559263087148
1294;k = 10, metryka = euclidean, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 9;-3.8279911331218544;0.004040136197069284
1295;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 3;-0.8514406484994338;0.4166035154924643
1296;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 4;-6.379903205207232;0.0001282701014447366
1297;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 5;-7.7266625104873015;2.918943491338602e-05
1298;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 6;-8.560237615105166;1.283849976908843e-05
1299;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 7;-5.5938799251458535;0.00033690273766136735
1300;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 8;-7.872358363157875;2.5164148623271854e-05
1301;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = euclidean, liczba cech = 9;-6.7104561397815505;8.748950794474998e-05
1302;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 1;-2.833789146118111;0.019600815154285287
1303;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 2;-1.3937696238345623;0.1968412066038257
1304;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 3;-2.93131591917861;0.016721184113179098
1305;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 4;-4.870808775391998;0.0008825283864658689
1306;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 5;-4.722112936716481;0.0010858603411919975
1307;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 6;-6.398076071043352;0.0001255563872506128
1308;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 7;-5.2380718883816115;0.0005361351568049065
1309;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 8;-7.456570956708604;3.8652817922989987e-05
1310;k = 10, metryka = euclidean, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 9;-9.376738277689595;6.0973422872396915e-06
1311;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 4;-2.5266339033207186;0.032413901510705175
1312;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 5;-3.898744425299856;0.0036263362873922597
1313;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 6;-4.335318777046768;0.0018903489654387123
1314;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 7;-3.5720520355246457;0.006004932724648547
1315;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 8;-3.5471001021509236;0.006244206975715941
1316;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = euclidean, liczba cech = 9;-2.8071246832898917;0.02047297334239448
1317;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 1;-0.7025876720172185;0.50007990446419
1318;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 2;-0.16019204325732656;0.8762675579820984
1319;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 3;-0.6945356649774471;0.5048788551480985
1320;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 4;-3.282726419520844;0.009487873393163305
1321;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 5;-2.4845002095923965;0.03473402981325201
1322;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 6;-3.6271358259902957;0.005510147586381167
1323;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 7;-3.9745566505061576;0.0032322887607812655
1324;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 8;-2.711338992902295;0.023944943957517367
1325;k = 10, metryka = euclidean, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 9;-3.6624455401773908;0.005215667823073379
1326;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 5;-0.9400877043177981;0.3717171551454427
1327;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 6;-2.3696771050080256;0.041931145091541056
1328;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 7;-1.246493294881168;0.2440491159099178
1329;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 8;-1.4546946895301356;0.17972478535306255
1330;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 9;-1.3529767830536275;0.20906918821912673
1331;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 1;2.9138583580467405;0.017202884029385468
1332;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 2;4.341108326021709;0.0018744281085219738
1333;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 3;2.7940385765288465;0.020915359779858787
1334;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 4;-0.14214445736598808;0.8900970743923992
1335;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 5;0.4175798209647827;0.6860400630621477
1336;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 6;-1.3415850931499602;0.21259726284706776
1337;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 7;-0.5912334110156318;0.5689137115540912
1338;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 8;-0.9450889191239734;0.3692930983851056
1339;k = 10, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 9;-3.484820261551582;0.006886079834714413
1340;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 6;-0.9641795346597832;0.36014617495239964
1341;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 7;-0.32092938198547516;0.7555908293383128
1342;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 8;-0.5023852188432572;0.627458232299527
1343;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 9;-0.7721125140315257;0.4598412150403397
1344;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 1;5.760212629119911;0.0002727667173851688
1345;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 2;4.404512664066431;0.0017091454506216047
1346;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 3;4.657616473423094;0.0011892281696290721
1347;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 4;0.7615613558015076;0.4658083242810763
1348;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 5;1.550263061622667;0.15549022625203832
1349;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 6;0.06825158472900496;0.9470776550806049
1350;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 7;0.3754037950580625;0.7160549163324004
1351;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 8;-0.08607257391727201;0.9332931810901136
1352;k = 10, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 9;-1.7524374564248806;0.11360710253712136
1353;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 7;0.3536467058766808;0.7317465425094043
1354;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 8;0.33736293297093045;0.7435780179555771
1355;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 9;-0.14589844262208554;0.8872170625315974
1356;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 1;4.426554062377908;0.0016553947689316594
1357;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 2;6.371804560048693;0.00012949998897315035
1358;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 3;5.007439267543364;0.0007315055524972271
1359;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 4;2.451930469437212;0.036640500044974704
1360;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 5;2.379795598813533;0.04124150666572709
1361;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 6;0.8759302729032148;0.4038399183372319
1362;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 7;1.1497594311507864;0.27987769887191
1363;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 8;0.5156767620716332;0.6185078901093304
1364;k = 10, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 9;-0.9556549628999919;0.3642097872479859
1365;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 8;-0.10276712546793855;0.9204011871145588
1366;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 9;-0.3763806929500037;0.7153535839675671
1367;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 1;2.8450970658372547;0.019242473687343598
1368;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 2;4.172397828869087;0.0024030479164644882
1369;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 3;3.9374193628296252;0.0034193224804636322
1370;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 4;1.3053743222257355;0.22414792780945306
1371;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 5;1.5811110651955886;0.14831103335455847
1372;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 6;0.37115661456874055;0.7191073064872238
1373;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 7;0.584131727895163;0.5734792436271824
1374;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 8;0.2326196940086879;0.8212605257216335
1375;k = 10, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 9;-1.0833616270254924;0.30681668056990846
1376;k = 10, metryka = euclidean, liczba cech = 8;k = 10, metryka = euclidean, liczba cech = 9;-0.3562886959315329;0.7298338657126764
1377;k = 10, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 1;3.240283063849368;0.010154055501156377
1378;k = 10, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 2;5.084437474956523;0.000658866811237511
1379;k = 10, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 3;5.208916544908257;0.0005573791597140693
1380;k = 10, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 4;1.387970046606773;0.1985414531610833
1381;k = 10, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 5;2.0917766470335337;0.0659928965455228
1382;k = 10, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 6;0.48917774382553286;0.636416179731671
1383;k = 10, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 7;0.6734291662541334;0.5175925963861714
1384;k = 10, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 8;0.3456548533822887;0.7375441463664583
1385;k = 10, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;-0.9926800140632458;0.3468031468425582
1386;k = 10, metryka = euclidean, liczba cech = 9;k = 10, metryka = minkowski, liczba cech = 1;3.8426588775989345;0.0039504232082767845
1387;k = 10, metryka = euclidean, liczba cech = 9;k = 10, metryka = minkowski, liczba cech = 2;3.6529943209697224;0.005292831069980969
1388;k = 10, metryka = euclidean, liczba cech = 9;k = 10, metryka = minkowski, liczba cech = 3;7.915261594818048;2.4097976355244832e-05
1389;k = 10, metryka = euclidean, liczba cech = 9;k = 10, metryka = minkowski, liczba cech = 4;1.025444220463191;0.3319243646617494
1390;k = 10, metryka = euclidean, liczba cech = 9;k = 10, metryka = minkowski, liczba cech = 5;1.6352329146016438;0.13642999417563523
1391;k = 10, metryka = euclidean, liczba cech = 9;k = 10, metryka = minkowski, liczba cech = 6;0.5245233511511886;0.6125872118867438
1392;k = 10, metryka = euclidean, liczba cech = 9;k = 10, metryka = minkowski, liczba cech = 7;0.7412513424956374;0.4774357774946999
1393;k = 10, metryka = euclidean, liczba cech = 9;k = 10, metryka = minkowski, liczba cech = 8;0.9380176115027076;0.37272389785513405
1394;k = 10, metryka = euclidean, liczba cech = 9;k = 10, metryka = minkowski, liczba cech = 9;-0.7840016764721248;0.4531778621081807
1395;k = 10, metryka = minkowski, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 2;0.8099005117770778;0.4388855394306028
1396;k = 10, metryka = minkowski, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 3;0.010941536951302405;0.9915087916609163
1397;k = 10, metryka = minkowski, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 4;-2.242510065111458;0.051631149542293274
1398;k = 10, metryka = minkowski, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 5;-2.001636019339046;0.07635115506069014
1399;k = 10, metryka = minkowski, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 6;-2.7794256244712106;0.021420870747835507
1400;k = 10, metryka = minkowski, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 7;-3.4165012086446387;0.007670278448086867
1401;k = 10, metryka = minkowski, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 8;-3.5285587525009596;0.006428470924244188
1402;k = 10, metryka = minkowski, liczba cech = 1;k = 10, metryka = minkowski, liczba cech = 9;-6.251417747750253;0.00014938127044361542
1403;k = 10, metryka = minkowski, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 3;-0.7438497689236032;0.47593784305634756
1404;k = 10, metryka = minkowski, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 4;-5.577917811513147;0.00034386837084439403
1405;k = 10, metryka = minkowski, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 5;-2.9065067493287136;0.017409963954382386
1406;k = 10, metryka = minkowski, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 6;-4.794325879644677;0.0009814538470762737
1407;k = 10, metryka = minkowski, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 7;-5.095587969823663;0.0006490091596318264
1408;k = 10, metryka = minkowski, liczba cech = 2;k = 10, metryka = minkowski, liczba cech = 8;-4.485627079409834;0.0015200552199299846
